date,market,crop,price_rwf
2021-08-01,Musanze,beans,1131.0
2021-08-08,Musanze,beans,1107.0
2021-08-15,Musanze,beans,1097.0
2021-08-22,Musanze,beans,1153.0
2021-08-29,Musanze,beans,1067.0
2021-09-05,Musanze,beans,1033.0
2021-09-12,Musanze,beans,957.0
2021-09-19,Musanze,beans,960.0
2021-09-26,Musanze,beans,984.0
2021-10-03,Musanze,beans,990.0
2021-10-10,Musanze,beans,955.0
2021-10-17,Musanze,beans,979.0
2021-10-24,Musanze,beans,927.0
2021-10-31,Musanze,beans,900.0
2021-11-07,Musanze,beans,969.0
2021-11-14,Musanze,beans,992.0
2021-11-21,Musanze,beans,880.0
2021-11-28,Musanze,beans,933.0
2021-12-05,Musanze,beans,853.0
2021-12-12,Musanze,beans,871.0
2021-12-19,Musanze,beans,909.0
2021-12-26,Musanze,beans,986.0
2022-01-02,Musanze,beans,923.0
2022-01-09,Musanze,beans,913.0
2022-01-16,Musanze,beans,950.0
2022-01-23,Musanze,beans,953.0
2022-01-30,Musanze,beans,923.0
2022-02-06,Musanze,beans,1074.0
2022-02-13,Musanze,beans,987.0
2022-02-20,Musanze,beans,1013.0
2022-02-27,Musanze,beans,1003.0
2022-03-06,Musanze,beans,1068.0
2022-03-13,Musanze,beans,1182.0
2022-03-20,Musanze,beans,1217.0
2022-03-27,Musanze,beans,1130.0
2022-04-03,Musanze,beans,1248.0
2022-04-10,Musanze,beans,1240.0
2022-04-17,Musanze,beans,1272.0
2022-04-24,Musanze,beans,1240.0
2022-05-01,Musanze,beans,1269.0
2022-05-08,Musanze,beans,1327.0
2022-05-15,Musanze,beans,1337.0
2022-05-22,Musanze,beans,1370.0
2022-05-29,Musanze,beans,1317.0
2022-06-05,Musanze,beans,1323.0
2022-06-12,Musanze,beans,1224.0
2022-06-19,Musanze,beans,1259.0
2022-06-26,Musanze,beans,1308.0
2022-07-03,Musanze,beans,1287.0
2022-07-10,Musanze,beans,1362.0
2022-07-17,Musanze,beans,1263.0
2022-07-24,Musanze,beans,1287.0
2022-07-31,Musanze,beans,1277.0
2022-08-07,Musanze,beans,1340.0
2022-08-14,Musanze,beans,1249.0
2022-08-21,Musanze,beans,1278.0
2022-08-28,Musanze,beans,1251.0
2022-09-04,Musanze,beans,1268.0
2022-09-11,Musanze,beans,1249.0
2022-09-18,Musanze,beans,1194.0
2022-09-25,Musanze,beans,1107.0
2022-10-02,Musanze,beans,1154.0
2022-10-09,Musanze,beans,1148.0
2022-10-16,Musanze,beans,1146.0
2022-10-23,Musanze,beans,1089.0
2022-10-30,Musanze,beans,1157.0
2022-11-06,Musanze,beans,1087.0
2022-11-13,Musanze,beans,1039.0
2022-11-20,Musanze,beans,1051.0
2022-11-27,Musanze,beans,1148.0
2022-12-04,Musanze,beans,1083.0
2022-12-11,Musanze,beans,1098.0
2022-12-18,Musanze,beans,1010.0
2022-12-25,Musanze,beans,1028.0
2023-01-01,Musanze,beans,1021.0
2023-01-08,Musanze,beans,1049.0
2023-01-15,Musanze,beans,1035.0
2023-01-22,Musanze,beans,1024.0
2023-01-29,Musanze,beans,1035.0
2023-02-05,Musanze,beans,1010.0
2023-02-12,Musanze,beans,1045.0
2023-02-19,Musanze,beans,1110.0
2023-02-26,Musanze,beans,1010.0
2023-03-05,Musanze,beans,1092.0
2023-03-12,Musanze,beans,1216.0
2023-03-19,Musanze,beans,1166.0
2023-03-26,Musanze,beans,1168.0
2023-04-02,Musanze,beans,1225.0
2023-04-09,Musanze,beans,1159.0
2023-04-16,Musanze,beans,1215.0
2023-04-23,Musanze,beans,1185.0
2023-04-30,Musanze,beans,1161.0
2023-05-07,Musanze,beans,1232.0
2023-05-14,Musanze,beans,1194.0
2023-05-21,Musanze,beans,1254.0
2023-05-28,Musanze,beans,1307.0
2023-06-04,Musanze,beans,1335.0
2023-06-11,Musanze,beans,1261.0
2023-06-18,Musanze,beans,1299.0
2023-06-25,Musanze,beans,1270.0
2023-07-02,Musanze,beans,1214.0
2023-07-09,Musanze,beans,1141.0
2023-07-16,Musanze,beans,1283.0
2023-07-23,Musanze,beans,1159.0
2023-07-30,Musanze,beans,1251.0
2023-08-06,Musanze,beans,1197.0
2023-08-13,Musanze,beans,1118.0
2023-08-20,Musanze,beans,1157.0
2023-08-27,Musanze,beans,1219.0
2023-09-03,Musanze,beans,1163.0
2023-09-10,Musanze,beans,1059.0
2023-09-17,Musanze,beans,1034.0
2023-09-24,Musanze,beans,1052.0
2023-10-01,Musanze,beans,1022.0
2023-10-08,Musanze,beans,1065.0
2023-10-15,Musanze,beans,1031.0
2023-10-22,Musanze,beans,914.0
2023-10-29,Musanze,beans,994.0
2023-11-05,Musanze,beans,950.0
2023-11-12,Musanze,beans,951.0
2023-11-19,Musanze,beans,953.0
2023-11-26,Musanze,beans,988.0
2023-12-03,Musanze,beans,977.0
2023-12-10,Musanze,beans,902.0
2023-12-17,Musanze,beans,933.0
2023-12-24,Musanze,beans,919.0
2023-12-31,Musanze,beans,872.0
2024-01-07,Musanze,beans,934.0
2024-01-14,Musanze,beans,1018.0
2024-01-21,Musanze,beans,870.0
2024-01-28,Musanze,beans,946.0
2024-02-04,Musanze,beans,942.0
2024-02-11,Musanze,beans,965.0
2024-02-18,Musanze,beans,922.0
2024-02-25,Musanze,beans,915.0
2024-03-03,Musanze,beans,940.0
2024-03-10,Musanze,beans,1134.0
2024-03-17,Musanze,beans,1053.0
2024-03-24,Musanze,beans,1090.0
2024-03-31,Musanze,beans,1217.0
2024-04-07,Musanze,beans,1112.0
2024-04-14,Musanze,beans,1172.0
2024-04-21,Musanze,beans,1216.0
2024-04-28,Musanze,beans,1226.0
2024-05-05,Musanze,beans,1135.0
2024-05-12,Musanze,beans,1170.0
2024-05-19,Musanze,beans,1220.0
2024-05-26,Musanze,beans,1295.0
2024-06-02,Musanze,beans,1182.0
2024-06-09,Musanze,beans,1194.0
2024-06-16,Musanze,beans,1232.0
2024-06-23,Musanze,beans,1237.0
2024-06-30,Musanze,beans,1235.0
2024-07-07,Musanze,beans,1171.0
2024-07-14,Musanze,beans,1176.0
2024-07-21,Musanze,beans,1197.0
2024-07-28,Musanze,beans,1230.0
2024-08-04,Musanze,beans,1152.0
2024-08-11,Musanze,beans,1147.0
2024-08-18,Musanze,beans,1089.0
2024-08-25,Musanze,beans,1195.0
2024-09-01,Musanze,beans,1111.0
2024-09-08,Musanze,beans,1133.0
2024-09-15,Musanze,beans,1072.0
2024-09-22,Musanze,beans,1058.0
2024-09-29,Musanze,beans,974.0
2024-10-06,Musanze,beans,932.0
2024-10-13,Musanze,beans,1062.0
2024-10-20,Musanze,beans,999.0
2024-10-27,Musanze,beans,993.0
2024-11-03,Musanze,beans,929.0
2024-11-10,Musanze,beans,935.0
2024-11-17,Musanze,beans,1011.0
2024-11-24,Musanze,beans,1035.0
2024-12-01,Musanze,beans,926.0
2024-12-08,Musanze,beans,980.0
2024-12-15,Musanze,beans,961.0
2024-12-22,Musanze,beans,951.0
2024-12-29,Musanze,beans,1040.0
2018-01-07,Rulindo,beans,764.0
2018-01-14,Rulindo,beans,837.0
2018-01-21,Rulindo,beans,803.0
2018-01-28,Rulindo,beans,791.0
2018-02-04,Rulindo,beans,856.0
2018-02-11,Rulindo,beans,819.0
2018-02-18,Rulindo,beans,813.0
2018-02-25,Rulindo,beans,888.0
2018-03-04,Rulindo,beans,898.0
2018-03-11,Rulindo,beans,975.0
2018-03-18,Rulindo,beans,776.0
2018-03-25,Rulindo,beans,976.0
2018-04-01,Rulindo,beans,991.0
2018-04-08,Rulindo,beans,996.0
2018-04-15,Rulindo,beans,1038.0
2018-04-22,Rulindo,beans,1036.0
2018-04-29,Rulindo,beans,1066.0
2018-05-06,Rulindo,beans,1038.0
2018-05-13,Rulindo,beans,1122.0
2018-05-20,Rulindo,beans,1099.0
2018-05-27,Rulindo,beans,1094.0
2018-06-03,Rulindo,beans,1096.0
2018-06-10,Rulindo,beans,1125.0
2018-06-17,Rulindo,beans,1118.0
2018-06-24,Rulindo,beans,1067.0
2018-07-01,Rulindo,beans,1106.0
2018-07-08,Rulindo,beans,1064.0
2018-07-15,Rulindo,beans,1130.0
2018-07-22,Rulindo,beans,1084.0
2018-07-29,Rulindo,beans,999.0
2018-08-05,Rulindo,beans,1117.0
2018-08-12,Rulindo,beans,914.0
2018-08-19,Rulindo,beans,1015.0
2018-08-26,Rulindo,beans,943.0
2018-09-02,Rulindo,beans,1037.0
2018-09-09,Rulindo,beans,951.0
2018-09-16,Rulindo,beans,890.0
2018-09-23,Rulindo,beans,895.0
2018-09-30,Rulindo,beans,860.0
2018-10-07,Rulindo,beans,865.0
2018-10-14,Rulindo,beans,849.0
2018-10-21,Rulindo,beans,818.0
2018-10-28,Rulindo,beans,849.0
2018-11-04,Rulindo,beans,849.0
2018-11-11,Rulindo,beans,781.0
2018-11-18,Rulindo,beans,746.0
2018-11-25,Rulindo,beans,825.0
2018-12-02,Rulindo,beans,830.0
2018-12-09,Rulindo,beans,838.0
2018-12-16,Rulindo,beans,831.0
2018-12-23,Rulindo,beans,878.0
2018-12-30,Rulindo,beans,858.0
2019-01-06,Rulindo,beans,925.0
2019-01-13,Rulindo,beans,944.0
2019-01-20,Rulindo,beans,740.0
2019-01-27,Rulindo,beans,726.0
2019-02-03,Rulindo,beans,826.0
2019-02-10,Rulindo,beans,856.0
2019-02-17,Rulindo,beans,842.0
2019-02-24,Rulindo,beans,887.0
2019-03-03,Rulindo,beans,862.0
2019-03-10,Rulindo,beans,924.0
2019-03-17,Rulindo,beans,947.0
2019-03-24,Rulindo,beans,978.0
2019-03-31,Rulindo,beans,1039.0
2019-04-07,Rulindo,beans,1001.0
2019-04-14,Rulindo,beans,1024.0
2019-04-21,Rulindo,beans,1074.0
2019-04-28,Rulindo,beans,1053.0
2019-05-05,Rulindo,beans,1113.0
2019-05-12,Rulindo,beans,1035.0
2019-05-19,Rulindo,beans,1033.0
2019-05-26,Rulindo,beans,1099.0
2019-06-02,Rulindo,beans,1113.0
2019-06-09,Rulindo,beans,1060.0
2019-06-16,Rulindo,beans,1153.0
2019-06-23,Rulindo,beans,1175.0
2019-06-30,Rulindo,beans,1061.0
2019-07-07,Rulindo,beans,1145.0
2019-07-14,Rulindo,beans,972.0
2019-07-21,Rulindo,beans,1109.0
2019-07-28,Rulindo,beans,1015.0
2019-08-04,Rulindo,beans,1081.0
2019-08-11,Rulindo,beans,984.0
2019-08-18,Rulindo,beans,1006.0
2019-08-25,Rulindo,beans,959.0
2019-09-01,Rulindo,beans,971.0
2019-09-08,Rulindo,beans,1041.0
2019-09-15,Rulindo,beans,942.0
2019-09-22,Rulindo,beans,1019.0
2019-09-29,Rulindo,beans,897.0
2019-10-06,Rulindo,beans,971.0
2019-10-13,Rulindo,beans,824.0
2019-10-20,Rulindo,beans,867.0
2019-10-27,Rulindo,beans,845.0
2019-11-03,Rulindo,beans,915.0
2019-11-10,Rulindo,beans,849.0
2019-11-17,Rulindo,beans,745.0
2019-11-24,Rulindo,beans,773.0
2019-12-01,Rulindo,beans,792.0
2019-12-08,Rulindo,beans,874.0
2019-12-15,Rulindo,beans,870.0
2019-12-22,Rulindo,beans,826.0
2019-12-29,Rulindo,beans,820.0
2020-01-05,Rulindo,beans,856.0
2020-01-12,Rulindo,beans,779.0
2020-01-19,Rulindo,beans,849.0
2020-01-26,Rulindo,beans,850.0
2020-02-02,Rulindo,beans,837.0
2020-02-09,Rulindo,beans,875.0
2020-02-16,Rulindo,beans,873.0
2020-02-23,Rulindo,beans,901.0
2020-03-01,Rulindo,beans,841.0
2020-03-08,Rulindo,beans,1003.0
2020-03-15,Rulindo,beans,1038.0
2020-03-22,Rulindo,beans,1024.0
2020-03-29,Rulindo,beans,1052.0
2020-04-05,Rulindo,beans,1041.0
2020-04-12,Rulindo,beans,1098.0
2020-04-19,Rulindo,beans,1077.0
2020-04-26,Rulindo,beans,1037.0
2020-05-03,Rulindo,beans,1134.0
2020-05-10,Rulindo,beans,1038.0
2020-05-17,Rulindo,beans,1126.0
2020-05-24,Rulindo,beans,1103.0
2020-05-31,Rulindo,beans,1103.0
2020-06-07,Rulindo,beans,1133.0
2020-06-14,Rulindo,beans,1095.0
2020-06-21,Rulindo,beans,1144.0
2020-06-28,Rulindo,beans,1119.0
2020-07-05,Rulindo,beans,1081.0
2020-07-12,Rulindo,beans,1155.0
2020-07-19,Rulindo,beans,1097.0
2020-07-26,Rulindo,beans,1103.0
2020-08-02,Rulindo,beans,1125.0
2020-08-09,Rulindo,beans,1109.0
2020-08-16,Rulindo,beans,1059.0
2020-08-23,Rulindo,beans,1005.0
2020-08-30,Rulindo,beans,941.0
2020-09-06,Rulindo,beans,1001.0
2020-09-13,Rulindo,beans,1022.0
2020-09-20,Rulindo,beans,974.0
2020-09-27,Rulindo,beans,796.0
2020-10-04,Rulindo,beans,962.0
2020-10-11,Rulindo,beans,950.0
2020-10-18,Rulindo,beans,884.0
2020-10-25,Rulindo,beans,927.0
2020-11-01,Rulindo,beans,899.0
2020-11-08,Rulindo,beans,835.0
2020-11-15,Rulindo,beans,911.0
2020-11-22,Rulindo,beans,798.0
2020-11-29,Rulindo,beans,846.0
2020-12-06,Rulindo,beans,844.0
2020-12-13,Rulindo,beans,816.0
2020-12-20,Rulindo,beans,868.0
2020-12-27,Rulindo,beans,915.0
2021-01-03,Rulindo,beans,923.0
2021-01-10,Rulindo,beans,884.0
2021-01-17,Rulindo,beans,783.0
2021-01-24,Rulindo,beans,801.0
2021-01-31,Rulindo,beans,870.0
2021-02-07,Rulindo,beans,877.0
2021-02-14,Rulindo,beans,866.0
2021-02-21,Rulindo,beans,978.0
2021-02-28,Rulindo,beans,914.0
2021-03-07,Rulindo,beans,947.0
2021-03-14,Rulindo,beans,1045.0
2021-03-21,Rulindo,beans,1022.0
2021-03-28,Rulindo,beans,1147.0
2021-04-04,Rulindo,beans,1018.0
2021-04-11,Rulindo,beans,1048.0
2021-04-18,Rulindo,beans,1048.0
2021-04-25,Rulindo,beans,1168.0
2021-05-02,Rulindo,beans,1147.0
2021-05-09,Rulindo,beans,1100.0
2021-05-16,Rulindo,beans,1095.0
2021-05-23,Rulindo,beans,1198.0
2021-05-30,Rulindo,beans,1159.0
2021-06-06,Rulindo,beans,1214.0
2021-06-13,Rulindo,beans,1152.0
2021-06-20,Rulindo,beans,1176.0
2021-06-27,Rulindo,beans,1164.0
2021-07-04,Rulindo,beans,1127.0
2021-07-11,Rulindo,beans,1140.0
2021-07-18,Rulindo,beans,1087.0
2021-07-25,Rulindo,beans,1148.0
2021-08-01,Rulindo,beans,1151.0
2021-08-08,Rulindo,beans,1147.0
2021-08-15,Rulindo,beans,1119.0
2021-08-22,Rulindo,beans,1070.0
2021-08-29,Rulindo,beans,1125.0
2021-09-05,Rulindo,beans,1092.0
2021-09-12,Rulindo,beans,1097.0
2021-09-19,Rulindo,beans,1082.0
2021-09-26,Rulindo,beans,999.0
2021-10-03,Rulindo,beans,1011.0
2021-10-10,Rulindo,beans,1012.0
2021-10-17,Rulindo,beans,916.0
2021-10-24,Rulindo,beans,903.0
2021-10-31,Rulindo,beans,884.0
2021-11-07,Rulindo,beans,938.0
2021-11-14,Rulindo,beans,920.0
2021-11-21,Rulindo,beans,866.0
2021-11-28,Rulindo,beans,929.0
2021-12-05,Rulindo,beans,930.0
2021-12-12,Rulindo,beans,984.0
2021-12-19,Rulindo,beans,1020.0
2021-12-26,Rulindo,beans,957.0
2022-01-02,Rulindo,beans,927.0
2022-01-09,Rulindo,beans,975.0
2022-01-16,Rulindo,beans,949.0
2022-01-23,Rulindo,beans,941.0
2022-01-30,Rulindo,beans,920.0
2022-02-06,Rulindo,beans,969.0
2022-02-13,Rulindo,beans,990.0
2022-02-20,Rulindo,beans,1043.0
2022-02-27,Rulindo,beans,1042.0
2022-03-06,Rulindo,beans,1127.0
2022-03-13,Rulindo,beans,1158.0
2022-03-20,Rulindo,beans,1164.0
2022-03-27,Rulindo,beans,1150.0
2022-04-03,Rulindo,beans,1157.0
2022-04-10,Rulindo,beans,1192.0
2022-04-17,Rulindo,beans,1201.0
2022-04-24,Rulindo,beans,1135.0
2022-05-01,Rulindo,beans,1234.0
2022-05-08,Rulindo,beans,1355.0
2022-05-15,Rulindo,beans,1312.0
2022-05-22,Rulindo,beans,1287.0
2022-05-29,Rulindo,beans,1325.0
2022-06-05,Rulindo,beans,1245.0
2022-06-12,Rulindo,beans,1341.0
2022-06-19,Rulindo,beans,1382.0
2022-06-26,Rulindo,beans,1320.0
2022-07-03,Rulindo,beans,1259.0
2022-07-10,Rulindo,beans,1310.0
2022-07-17,Rulindo,beans,1373.0
2022-07-24,Rulindo,beans,1319.0
2022-07-31,Rulindo,beans,1236.0
2022-08-07,Rulindo,beans,1390.0
2022-08-14,Rulindo,beans,1221.0
2022-08-21,Rulindo,beans,1249.0
2022-08-28,Rulindo,beans,1199.0
2022-09-04,Rulindo,beans,1186.0
2022-09-11,Rulindo,beans,1194.0
2022-09-18,Rulindo,beans,1223.0
2022-09-25,Rulindo,beans,1234.0
2022-10-02,Rulindo,beans,1148.0
2022-10-09,Rulindo,beans,1106.0
2022-10-16,Rulindo,beans,1154.0
2022-10-23,Rulindo,beans,1142.0
2022-10-30,Rulindo,beans,1119.0
2022-11-06,Rulindo,beans,1098.0
2022-11-13,Rulindo,beans,1073.0
2022-11-20,Rulindo,beans,1075.0
2022-11-27,Rulindo,beans,1058.0
2022-12-04,Rulindo,beans,1100.0
2022-12-11,Rulindo,beans,1148.0
2022-12-18,Rulindo,beans,1062.0
2022-12-25,Rulindo,beans,1057.0
2023-01-01,Rulindo,beans,1061.0
2023-01-08,Rulindo,beans,1013.0
2023-01-15,Rulindo,beans,1075.0
2023-01-22,Rulindo,beans,1064.0
2023-01-29,Rulindo,beans,1032.0
2023-02-05,Rulindo,beans,1082.0
2023-02-12,Rulindo,beans,1053.0
2023-02-19,Rulindo,beans,1021.0
2023-02-26,Rulindo,beans,1090.0
2023-03-05,Rulindo,beans,1088.0
2023-03-12,Rulindo,beans,1198.0
2023-03-19,Rulindo,beans,1210.0
2023-03-26,Rulindo,beans,1186.0
2023-04-02,Rulindo,beans,1166.0
2023-04-09,Rulindo,beans,1201.0
2023-04-16,Rulindo,beans,1231.0
2023-04-23,Rulindo,beans,1249.0
2023-04-30,Rulindo,beans,1254.0
2023-05-07,Rulindo,beans,1235.0
2023-05-14,Rulindo,beans,1290.0
2023-05-21,Rulindo,beans,1226.0
2023-05-28,Rulindo,beans,1365.0
2023-06-04,Rulindo,beans,1288.0
2023-06-11,Rulindo,beans,1209.0
2023-06-18,Rulindo,beans,1264.0
2023-06-25,Rulindo,beans,1286.0
2023-07-02,Rulindo,beans,1215.0
2023-07-09,Rulindo,beans,1159.0
2023-07-16,Rulindo,beans,1170.0
2023-07-23,Rulindo,beans,1227.0
2023-07-30,Rulindo,beans,1117.0
2023-08-06,Rulindo,beans,1112.0
2023-08-13,Rulindo,beans,1182.0
2023-08-20,Rulindo,beans,1135.0
2023-08-27,Rulindo,beans,1098.0
2023-09-03,Rulindo,beans,1077.0
2023-09-10,Rulindo,beans,1018.0
2023-09-17,Rulindo,beans,1085.0
2023-09-24,Rulindo,beans,1013.0
2023-10-01,Rulindo,beans,1007.0
2023-10-08,Rulindo,beans,1029.0
2023-10-15,Rulindo,beans,989.0
2023-10-22,Rulindo,beans,956.0
2023-10-29,Rulindo,beans,890.0
2023-11-05,Rulindo,beans,974.0
2023-11-12,Rulindo,beans,953.0
2023-11-19,Rulindo,beans,920.0
2023-11-26,Rulindo,beans,893.0
2023-12-03,Rulindo,beans,936.0
2023-12-10,Rulindo,beans,954.0
2023-12-17,Rulindo,beans,939.0
2023-12-24,Rulindo,beans,1008.0
2023-12-31,Rulindo,beans,973.0
2024-01-07,Rulindo,beans,934.0
2024-01-14,Rulindo,beans,971.0
2024-01-21,Rulindo,beans,944.0
2024-01-28,Rulindo,beans,949.0
2024-02-04,Rulindo,beans,999.0
2024-02-11,Rulindo,beans,915.0
2024-02-18,Rulindo,beans,964.0
2024-02-25,Rulindo,beans,1026.0
2024-03-03,Rulindo,beans,1011.0
2024-03-10,Rulindo,beans,1062.0
2024-03-17,Rulindo,beans,1022.0
2024-03-24,Rulindo,beans,1015.0
2024-03-31,Rulindo,beans,1216.0
2024-04-07,Rulindo,beans,1157.0
2024-04-14,Rulindo,beans,1133.0
2024-04-21,Rulindo,beans,1186.0
2024-04-28,Rulindo,beans,1143.0
2024-05-05,Rulindo,beans,1178.0
2024-05-12,Rulindo,beans,1161.0
2024-05-19,Rulindo,beans,1147.0
2024-05-26,Rulindo,beans,1123.0
2024-06-02,Rulindo,beans,1146.0
2024-06-09,Rulindo,beans,1258.0
2024-06-16,Rulindo,beans,1172.0
2024-06-23,Rulindo,beans,1234.0
2024-06-30,Rulindo,beans,1247.0
2024-07-07,Rulindo,beans,1208.0
2024-07-14,Rulindo,beans,1186.0
2024-07-21,Rulindo,beans,1193.0
2024-07-28,Rulindo,beans,1158.0
2024-08-04,Rulindo,beans,1213.0
2024-08-11,Rulindo,beans,1227.0
2024-08-18,Rulindo,beans,1194.0
2024-08-25,Rulindo,beans,1025.0
2024-09-01,Rulindo,beans,1086.0
2024-09-08,Rulindo,beans,1088.0
2024-09-15,Rulindo,beans,1090.0
2024-09-22,Rulindo,beans,981.0
2024-09-29,Rulindo,beans,964.0
2024-10-06,Rulindo,beans,1079.0
2024-10-13,Rulindo,beans,986.0
2024-10-20,Rulindo,beans,933.0
2024-10-27,Rulindo,beans,937.0
2024-11-03,Rulindo,beans,999.0
2024-11-10,Rulindo,beans,938.0
2024-11-17,Rulindo,beans,977.0
2024-11-24,Rulindo,beans,920.0
2024-12-01,Rulindo,beans,879.0
2024-12-08,Rulindo,beans,1012.0
2024-12-15,Rulindo,beans,970.0
2024-12-22,Rulindo,beans,942.0
2024-12-29,Rulindo,beans,939.0
2018-01-07,Gisagara,beans,845.0
2018-01-14,Gisagara,beans,809.0
2018-01-21,Gisagara,beans,836.0
2018-01-28,Gisagara,beans,767.0
2018-02-04,Gisagara,beans,800.0
2018-02-11,Gisagara,beans,824.0
2018-02-18,Gisagara,beans,794.0
2018-02-25,Gisagara,beans,825.0
2018-03-04,Gisagara,beans,820.0
2018-03-11,Gisagara,beans,941.0
2018-03-18,Gisagara,beans,885.0
2018-03-25,Gisagara,beans,982.0
2018-04-01,Gisagara,beans,995.0
2018-04-08,Gisagara,beans,989.0
2018-04-15,Gisagara,beans,1031.0
2018-04-22,Gisagara,beans,1010.0
2018-04-29,Gisagara,beans,1009.0
2018-05-06,Gisagara,beans,1073.0
2018-05-13,Gisagara,beans,1084.0
2018-05-20,Gisagara,beans,1044.0
2018-05-27,Gisagara,beans,1045.0
2018-06-03,Gisagara,beans,1067.0
2018-06-10,Gisagara,beans,1052.0
2018-06-17,Gisagara,beans,1140.0
2018-06-24,Gisagara,beans,1085.0
2018-07-01,Gisagara,beans,1064.0
2018-07-08,Gisagara,beans,1017.0
2018-07-15,Gisagara,beans,1080.0
2018-07-22,Gisagara,beans,1012.0
2018-07-29,Gisagara,beans,998.0
2018-08-05,Gisagara,beans,1051.0
2018-08-12,Gisagara,beans,1020.0
2018-08-19,Gisagara,beans,882.0
2018-08-26,Gisagara,beans,965.0
2018-09-02,Gisagara,beans,962.0
2018-09-09,Gisagara,beans,926.0
2018-09-16,Gisagara,beans,930.0
2018-09-23,Gisagara,beans,830.0
2018-09-30,Gisagara,beans,770.0
2018-10-07,Gisagara,beans,836.0
2018-10-14,Gisagara,beans,875.0
2018-10-21,Gisagara,beans,713.0
2018-10-28,Gisagara,beans,802.0
2018-11-04,Gisagara,beans,750.0
2018-11-11,Gisagara,beans,813.0
2018-11-18,Gisagara,beans,900.0
2018-11-25,Gisagara,beans,802.0
2018-12-02,Gisagara,beans,803.0
2018-12-09,Gisagara,beans,842.0
2018-12-16,Gisagara,beans,809.0
2018-12-23,Gisagara,beans,802.0
2018-12-30,Gisagara,beans,855.0
2019-01-06,Gisagara,beans,831.0
2019-01-13,Gisagara,beans,824.0
2019-01-20,Gisagara,beans,809.0
2019-01-27,Gisagara,beans,805.0
2019-02-03,Gisagara,beans,865.0
2019-02-10,Gisagara,beans,821.0
2019-02-17,Gisagara,beans,898.0
2019-02-24,Gisagara,beans,813.0
2019-03-03,Gisagara,beans,935.0
2019-03-10,Gisagara,beans,973.0
2019-03-17,Gisagara,beans,929.0
2019-03-24,Gisagara,beans,1008.0
2019-03-31,Gisagara,beans,975.0
2019-04-07,Gisagara,beans,1023.0
2019-04-14,Gisagara,beans,1015.0
2019-04-21,Gisagara,beans,1044.0
2019-04-28,Gisagara,beans,1101.0
2019-05-05,Gisagara,beans,1087.0
2019-05-12,Gisagara,beans,1026.0
2019-05-19,Gisagara,beans,1036.0
2019-05-26,Gisagara,beans,1098.0
2019-06-02,Gisagara,beans,1110.0
2019-06-09,Gisagara,beans,1068.0
2019-06-16,Gisagara,beans,1163.0
2019-06-23,Gisagara,beans,1127.0
2019-06-30,Gisagara,beans,1061.0
2019-07-07,Gisagara,beans,1052.0
2019-07-14,Gisagara,beans,1064.0
2019-07-21,Gisagara,beans,1049.0
2019-07-28,Gisagara,beans,1104.0
2019-08-04,Gisagara,beans,1081.0
2019-08-11,Gisagara,beans,1026.0
2019-08-18,Gisagara,beans,1038.0
2019-08-25,Gisagara,beans,1028.0
2019-09-01,Gisagara,beans,982.0
2019-09-08,Gisagara,beans,980.0
2019-09-15,Gisagara,beans,971.0
2019-09-22,Gisagara,beans,950.0
2019-09-29,Gisagara,beans,880.0
2019-10-06,Gisagara,beans,879.0
2019-10-13,Gisagara,beans,881.0
2019-10-20,Gisagara,beans,850.0
2019-10-27,Gisagara,beans,805.0
2019-11-03,Gisagara,beans,878.0
2019-11-10,Gisagara,beans,856.0
2019-11-17,Gisagara,beans,777.0
2019-11-24,Gisagara,beans,819.0
2019-12-01,Gisagara,beans,827.0
2019-12-08,Gisagara,beans,842.0
2019-12-15,Gisagara,beans,789.0
2019-12-22,Gisagara,beans,781.0
2019-12-29,Gisagara,beans,865.0
2020-01-05,Gisagara,beans,760.0
2020-01-12,Gisagara,beans,817.0
2020-01-19,Gisagara,beans,816.0
2020-01-26,Gisagara,beans,829.0
2020-02-02,Gisagara,beans,860.0
2020-02-09,Gisagara,beans,926.0
2020-02-16,Gisagara,beans,800.0
2020-02-23,Gisagara,beans,917.0
2020-03-01,Gisagara,beans,791.0
2020-03-08,Gisagara,beans,1036.0
2020-03-15,Gisagara,beans,907.0
2020-03-22,Gisagara,beans,1114.0
2020-03-29,Gisagara,beans,1010.0
2020-04-05,Gisagara,beans,1101.0
2020-04-12,Gisagara,beans,1107.0
2020-04-19,Gisagara,beans,1055.0
2020-04-26,Gisagara,beans,1070.0
2020-05-03,Gisagara,beans,1063.0
2020-05-10,Gisagara,beans,1141.0
2020-05-17,Gisagara,beans,1096.0
2020-05-24,Gisagara,beans,1085.0
2020-05-31,Gisagara,beans,1145.0
2020-06-07,Gisagara,beans,1088.0
2020-06-14,Gisagara,beans,1111.0
2020-06-21,Gisagara,beans,1126.0
2020-06-28,Gisagara,beans,1089.0
2020-07-05,Gisagara,beans,1086.0
2020-07-12,Gisagara,beans,1164.0
2020-07-19,Gisagara,beans,1079.0
2020-07-26,Gisagara,beans,1061.0
2020-08-02,Gisagara,beans,1057.0
2020-08-09,Gisagara,beans,1069.0
2020-08-16,Gisagara,beans,991.0
2020-08-23,Gisagara,beans,1037.0
2020-08-30,Gisagara,beans,1013.0
2020-09-06,Gisagara,beans,916.0
2020-09-13,Gisagara,beans,1052.0
2020-09-20,Gisagara,beans,1021.0
2020-09-27,Gisagara,beans,909.0
